dataset,model,split,perturbation,true_target_rank,top_match,top_match_similarity,true_target_similarity,is_confused
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DLX2+ctrl,225.0,LYL1+IER5L,0.7957773804664612,0.2857338488101959,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+ETS2,80.0,LYL1+IER5L,0.7957773804664612,0.62940913438797,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+IGDCC3,16.0,LYL1+IER5L,0.7957773804664612,0.729600191116333,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+KLF1,93.0,LYL1+IER5L,0.7957773804664612,0.6115583181381226,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+MAPK1,188.0,LYL1+IER5L,0.7957773804664612,0.4026790261268616,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+PRTG,37.0,LYL1+IER5L,0.7957773804664612,0.6906288862228394,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+SNAI1,28.0,LYL1+IER5L,0.7957773804664612,0.707686185836792,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,DUSP9+ctrl,109.0,LYL1+IER5L,0.7957773804664612,0.5915093421936035,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,EGR1+ctrl,75.0,LYL1+IER5L,0.7957773804664612,0.6428573131561279,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ELMSAN1+ctrl,268.0,LYL1+IER5L,0.7957773804664612,-0.0644585266709327,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+CEBPE,212.0,LYL1+IER5L,0.7957773804664612,0.3343613743782043,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+CNN1,97.0,LYL1+IER5L,0.7957773804664612,0.6079076528549194,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+IGDCC3,103.0,LYL1+IER5L,0.7957773804664612,0.6000344753265381,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+IKZF3,2.0,LYL1+IER5L,0.7957773804664612,0.7901961803436279,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+MAP7D1,243.0,LYL1+IER5L,0.7957773804664612,0.2013201117515564,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+MAPK1,219.0,LYL1+IER5L,0.7957773804664612,0.3013677597045898,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+PRTG,27.0,LYL1+IER5L,0.7957773804664612,0.7079840898513794,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ETS2+ctrl,255.0,LYL1+IER5L,0.7957773804664612,0.1525905132293701,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FEV+CBFA2T3,90.0,LYL1+IER5L,0.7957773804664612,0.6203010678291321,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FEV+ISL2,135.0,LYL1+IER5L,0.7957773804664612,0.5195415019989014,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FEV+MAP7D1,118.0,LYL1+IER5L,0.7957773804664612,0.5596528053283691,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FEV+ctrl,215.0,LYL1+IER5L,0.7957773804664612,0.3252054452896118,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+CEBPB,139.0,LYL1+IER5L,0.7957773804664612,0.517765998840332,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+CEBPE,148.0,LYL1+IER5L,0.7957773804664612,0.5014759302139282,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+IKZF3,29.0,LYL1+IER5L,0.7957773804664612,0.7067641019821167,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+OSR2,200.0,LYL1+IER5L,0.7957773804664612,0.3658618032932281,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+PTPN12,137.0,LYL1+IER5L,0.7957773804664612,0.5187408924102783,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+UBASH3B,195.0,LYL1+IER5L,0.7957773804664612,0.3783437311649322,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOSB+ctrl,241.0,LYL1+IER5L,0.7957773804664612,0.2039547562599182,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA1+FOXF1,24.0,LYL1+IER5L,0.7957773804664612,0.7093958854675293,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA1+FOXL2,49.0,LYL1+IER5L,0.7957773804664612,0.6762012839317322,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA1+HOXB9,11.0,LYL1+IER5L,0.7957773804664612,0.7431234121322632,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA1+ctrl,150.0,LYL1+IER5L,0.7957773804664612,0.4986310601234436,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA3+FOXA1,51.0,LYL1+IER5L,0.7957773804664612,0.6740148067474365,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA3+FOXF1,67.0,LYL1+IER5L,0.7957773804664612,0.6535114049911499,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA3+FOXL2,76.0,LYL1+IER5L,0.7957773804664612,0.6369631290435791,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA3+HOXB9,9.0,LYL1+IER5L,0.7957773804664612,0.7558890581130981,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXA3+ctrl,106.0,LYL1+IER5L,0.7957773804664612,0.5948734283447266,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXF1+FOXL2,53.0,LYL1+IER5L,0.7957773804664612,0.6666402816772461,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXF1+HOXB9,61.0,LYL1+IER5L,0.7957773804664612,0.6596720218658447,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXF1+ctrl,186.0,LYL1+IER5L,0.7957773804664612,0.4126113653182983,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXL2+HOXB9,189.0,LYL1+IER5L,0.7957773804664612,0.3939558267593384,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXL2+MEIS1,89.0,LYL1+IER5L,0.7957773804664612,0.620923638343811,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXL2+ctrl,140.0,LYL1+IER5L,0.7957773804664612,0.5170848369598389,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,FOXO4+ctrl,130.0,LYL1+IER5L,0.7957773804664612,0.5280488133430481,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,GLB1L2+ctrl,155.0,LYL1+IER5L,0.7957773804664612,0.4874796569347381,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HES7+ctrl,129.0,LYL1+IER5L,0.7957773804664612,0.530188262462616,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HK2+ctrl,199.0,LYL1+IER5L,0.7957773804664612,0.3732883930206299,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HNF4A+ctrl,99.0,LYL1+IER5L,0.7957773804664612,0.605115532875061,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HOXA13+ctrl,23.0,LYL1+IER5L,0.7957773804664612,0.711538553237915,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HOXB9+ctrl,86.0,LYL1+IER5L,0.7957773804664612,0.623456597328186,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,HOXC13+ctrl,102.0,LYL1+IER5L,0.7957773804664612,0.6007548570632935,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IER5L+ctrl,69.0,LYL1+IER5L,0.7957773804664612,0.6512584090232849,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IGDCC3+MAPK1,213.0,LYL1+IER5L,0.7957773804664612,0.3288719356060028,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IGDCC3+PRTG,48.0,LYL1+IER5L,0.7957773804664612,0.6764856576919556,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IGDCC3+ZBTB25,19.0,LYL1+IER5L,0.7957773804664612,0.7235007286071777,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IGDCC3+ctrl,105.0,LYL1+IER5L,0.7957773804664612,0.595865786075592,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IKZF3+ctrl,6.0,LYL1+IER5L,0.7957773804664612,0.7681279182434082,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IRF1+SET,202.0,LYL1+IER5L,0.7957773804664612,0.3599936068058014,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,IRF1+ctrl,229.0,LYL1+IER5L,0.7957773804664612,0.2651559114456177,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ISL2+ctrl,237.0,LYL1+IER5L,0.7957773804664612,0.2133278399705886,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,JUN+CEBPA,142.0,LYL1+IER5L,0.7957773804664612,0.5148162245750427,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,JUN+CEBPB,141.0,LYL1+IER5L,0.7957773804664612,0.5161728858947754,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,JUN+ctrl,125.0,LYL1+IER5L,0.7957773804664612,0.5442371368408203,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KIAA1804+ctrl,193.0,LYL1+IER5L,0.7957773804664612,0.3858989775180816,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KIF18B+KIF2C,211.0,LYL1+IER5L,0.7957773804664612,0.3357466161251068,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KIF18B+ctrl,132.0,LYL1+IER5L,0.7957773804664612,0.5254138708114624,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KIF2C+ctrl,260.0,LYL1+IER5L,0.7957773804664612,0.1246055960655212,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+BAK1,239.0,LYL1+IER5L,0.7957773804664612,0.2056442648172378,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+CEBPA,147.0,LYL1+IER5L,0.7957773804664612,0.501539409160614,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+CLDN6,79.0,LYL1+IER5L,0.7957773804664612,0.6315300464630127,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+COL2A1,224.0,LYL1+IER5L,0.7957773804664612,0.2912891805171966,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+FOXA1,114.0,LYL1+IER5L,0.7957773804664612,0.5804014205932617,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+MAP2K6,257.0,LYL1+IER5L,0.7957773804664612,0.139182761311531,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+TGFBR2,201.0,LYL1+IER5L,0.7957773804664612,0.3633913099765777,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KLF1+ctrl,244.0,LYL1+IER5L,0.7957773804664612,0.1987954378128051,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,KMT2A+ctrl,191.0,LYL1+IER5L,0.7957773804664612,0.3871141672134399,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,LHX1+ELMSAN1,179.0,LYL1+IER5L,0.7957773804664612,0.4409889280796051,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,LHX1+ctrl,190.0,LYL1+IER5L,0.7957773804664612,0.3938028514385223,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,LYL1+CEBPB,112.0,LYL1+IER5L,0.7957773804664612,0.5814770460128784,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,LYL1+IER5L,1.0,LYL1+IER5L,0.7957773804664612,0.7957773804664612,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,LYL1+ctrl,240.0,LYL1+IER5L,0.7957773804664612,0.2047736644744873,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAML2+ctrl,267.0,LYL1+IER5L,0.7957773804664612,-0.0563695579767227,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K3+ELMSAN1,274.0,LYL1+IER5L,0.7957773804664612,-0.1279381513595581,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K3+IKZF3,39.0,LYL1+IER5L,0.7957773804664612,0.6903995275497437,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K3+MAP2K6,278.0,LYL1+IER5L,0.7957773804664612,-0.2427237629890442,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K3+SLC38A2,283.0,LYL1+IER5L,0.7957773804664612,-0.4567054808139801,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K3+ctrl,281.0,LYL1+IER5L,0.7957773804664612,-0.3268849849700928,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K6+ELMSAN1,275.0,LYL1+IER5L,0.7957773804664612,-0.1385862827301025,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K6+IKZF3,60.0,LYL1+IER5L,0.7957773804664612,0.6612683534622192,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K6+SPI1,157.0,LYL1+IER5L,0.7957773804664612,0.4854946732521057,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP2K6+ctrl,280.0,LYL1+IER5L,0.7957773804664612,-0.315762847661972,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP4K3+ctrl,174.0,LYL1+IER5L,0.7957773804664612,0.452289342880249,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP4K5+ctrl,214.0,LYL1+IER5L,0.7957773804664612,0.3255644142627716,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAP7D1+ctrl,276.0,LYL1+IER5L,0.7957773804664612,-0.157061219215393,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAPK1+IKZF3,22.0,LYL1+IER5L,0.7957773804664612,0.7133601307868958,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAPK1+PRTG,176.0,LYL1+IER5L,0.7957773804664612,0.4504818022251129,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAPK1+TGFBR2,238.0,LYL1+IER5L,0.7957773804664612,0.2065629512071609,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MAPK1+ctrl,254.0,LYL1+IER5L,0.7957773804664612,0.1627519428730011,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MEIS1+ctrl,171.0,LYL1+IER5L,0.7957773804664612,0.4598391950130462,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,MIDN+ctrl,73.0,LYL1+IER5L,0.7957773804664612,0.6437473297119141,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,NCL+ctrl,228.0,LYL1+IER5L,0.7957773804664612,0.2718104720115661,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,NIT1+ctrl,216.0,LYL1+IER5L,0.7957773804664612,0.3213618993759155,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,OSR2+ctrl,222.0,LYL1+IER5L,0.7957773804664612,0.2964735031127929,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PLK4+STIL,100.0,LYL1+IER5L,0.7957773804664612,0.6023033857345581,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PLK4+ctrl,122.0,LYL1+IER5L,0.7957773804664612,0.5454614162445068,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,POU3F2+CBFA2T3,36.0,LYL1+IER5L,0.7957773804664612,0.6916168928146362,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,POU3F2+FOXL2,7.0,LYL1+IER5L,0.7957773804664612,0.7590441703796387,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,POU3F2+ctrl,88.0,LYL1+IER5L,0.7957773804664612,0.6211386322975159,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PRDM1+CBFA2T3,5.0,LYL1+IER5L,0.7957773804664612,0.773054838180542,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PRDM1+ctrl,65.0,LYL1+IER5L,0.7957773804664612,0.6558242440223694,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PRTG+ctrl,56.0,LYL1+IER5L,0.7957773804664612,0.6634963750839233,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN1+ctrl,38.0,LYL1+IER5L,0.7957773804664612,0.6904265284538269,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+OSR2,231.0,LYL1+IER5L,0.7957773804664612,0.2543642818927765,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+PTPN9,68.0,LYL1+IER5L,0.7957773804664612,0.6524814367294312,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+SNAI1,113.0,LYL1+IER5L,0.7957773804664612,0.5814464688301086,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+UBASH3A,45.0,LYL1+IER5L,0.7957773804664612,0.6791340708732605,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+ZBTB25,82.0,LYL1+IER5L,0.7957773804664612,0.6287652254104614,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN12+ctrl,187.0,LYL1+IER5L,0.7957773804664612,0.409970760345459,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN13+ctrl,183.0,LYL1+IER5L,0.7957773804664612,0.4310722351074219,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,PTPN9+ctrl,203.0,LYL1+IER5L,0.7957773804664612,0.3543633818626404,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,RHOXF2BB+SET,85.0,LYL1+IER5L,0.7957773804664612,0.6271932125091553,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,RHOXF2BB+ZBTB25,18.0,LYL1+IER5L,0.7957773804664612,0.7264779806137085,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,RHOXF2BB+ctrl,50.0,LYL1+IER5L,0.7957773804664612,0.6741999387741089,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,RREB1+ctrl,126.0,LYL1+IER5L,0.7957773804664612,0.539178192615509,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,RUNX1T1+ctrl,250.0,LYL1+IER5L,0.7957773804664612,0.1727133095264434,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,S1PR2+ctrl,110.0,LYL1+IER5L,0.7957773804664612,0.5857666730880737,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SAMD1+PTPN12,13.0,LYL1+IER5L,0.7957773804664612,0.7346757650375366,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SAMD1+TGFBR2,182.0,LYL1+IER5L,0.7957773804664612,0.432332307100296,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SAMD1+UBASH3B,8.0,LYL1+IER5L,0.7957773804664612,0.7560057640075684,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SAMD1+ZBTB1,4.0,LYL1+IER5L,0.7957773804664612,0.7892076969146729,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SAMD1+ctrl,25.0,LYL1+IER5L,0.7957773804664612,0.7088388204574585,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SET+CEBPE,208.0,LYL1+IER5L,0.7957773804664612,0.3378440737724304,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SET+KLF1,185.0,LYL1+IER5L,0.7957773804664612,0.4179174304008484,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SET+ctrl,204.0,LYL1+IER5L,0.7957773804664612,0.3541135787963867,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SGK1+S1PR2,10.0,LYL1+IER5L,0.7957773804664612,0.7482340335845947,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SGK1+TBX2,83.0,LYL1+IER5L,0.7957773804664612,0.6281075477600098,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SGK1+TBX3,94.0,LYL1+IER5L,0.7957773804664612,0.6112920045852661,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SGK1+ctrl,71.0,LYL1+IER5L,0.7957773804664612,0.6464238166809082,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SLC4A1+ctrl,253.0,LYL1+IER5L,0.7957773804664612,0.1658471971750259,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SLC6A9+ctrl,172.0,LYL1+IER5L,0.7957773804664612,0.454132616519928,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SNAI1+DLX2,154.0,LYL1+IER5L,0.7957773804664612,0.4883068203926086,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SNAI1+UBASH3B,78.0,LYL1+IER5L,0.7957773804664612,0.6334933042526245,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SNAI1+ctrl,197.0,LYL1+IER5L,0.7957773804664612,0.3741055130958557,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,SPI1+ctrl,33.0,LYL1+IER5L,0.7957773804664612,0.6998378038406372,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,STIL+ctrl,209.0,LYL1+IER5L,0.7957773804664612,0.3365414440631866,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TBX2+ctrl,167.0,LYL1+IER5L,0.7957773804664612,0.467551052570343,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TBX3+TBX2,184.0,LYL1+IER5L,0.7957773804664612,0.4202665686607361,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TBX3+ctrl,247.0,LYL1+IER5L,0.7957773804664612,0.1808365881443023,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TGFBR2+C19orf26,57.0,LYL1+IER5L,0.7957773804664612,0.662362813949585,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TGFBR2+ETS2,259.0,LYL1+IER5L,0.7957773804664612,0.1321548819541931,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TGFBR2+IGDCC3,55.0,LYL1+IER5L,0.7957773804664612,0.6637699007987976,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TGFBR2+PRTG,41.0,LYL1+IER5L,0.7957773804664612,0.6881281137466431,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TGFBR2+ctrl,263.0,LYL1+IER5L,0.7957773804664612,0.0830166339874267,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TMSB4X+BAK1,261.0,LYL1+IER5L,0.7957773804664612,0.1168770641088485,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TMSB4X+ctrl,249.0,LYL1+IER5L,0.7957773804664612,0.1753629595041275,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TP73+ctrl,3.0,LYL1+IER5L,0.7957773804664612,0.7892912030220032,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,TSC22D1+ctrl,227.0,LYL1+IER5L,0.7957773804664612,0.2768984735012054,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3A+ctrl,115.0,LYL1+IER5L,0.7957773804664612,0.5729497075080872,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+CNN1,59.0,LYL1+IER5L,0.7957773804664612,0.6613186597824097,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+OSR2,236.0,LYL1+IER5L,0.7957773804664612,0.2212398201227188,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+PTPN12,84.0,LYL1+IER5L,0.7957773804664612,0.6280674934387207,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+PTPN9,14.0,LYL1+IER5L,0.7957773804664612,0.7337186336517334,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+UBASH3A,116.0,LYL1+IER5L,0.7957773804664612,0.5726028084754944,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+ZBTB25,66.0,LYL1+IER5L,0.7957773804664612,0.6558055877685547,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,UBASH3B+ctrl,168.0,LYL1+IER5L,0.7957773804664612,0.4640124440193176,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB1+ctrl,111.0,LYL1+IER5L,0.7957773804664612,0.582120418548584,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB10+DLX2,169.0,LYL1+IER5L,0.7957773804664612,0.4638721942901611,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB10+ELMSAN1,91.0,LYL1+IER5L,0.7957773804664612,0.6166847348213196,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB10+PTPN12,70.0,LYL1+IER5L,0.7957773804664612,0.6485723257064819,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB10+SNAI1,133.0,LYL1+IER5L,0.7957773804664612,0.5212312936782837,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB10+ctrl,120.0,LYL1+IER5L,0.7957773804664612,0.5543265342712402,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZBTB25+ctrl,159.0,LYL1+IER5L,0.7957773804664612,0.4782686531543731,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZC3HAV1+CEBPA,152.0,LYL1+IER5L,0.7957773804664612,0.4946746826171875,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZC3HAV1+CEBPE,264.0,LYL1+IER5L,0.7957773804664612,0.0784848406910896,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZC3HAV1+HOXC13,101.0,LYL1+IER5L,0.7957773804664612,0.6021747589111328,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZC3HAV1+ctrl,277.0,LYL1+IER5L,0.7957773804664612,-0.2350165843963623,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZNF318+FOXL2,21.0,LYL1+IER5L,0.7957773804664612,0.7149448394775391,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ZNF318+ctrl,153.0,LYL1+IER5L,0.7957773804664612,0.4925194978713989,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ctrl+BAK1,273.0,LYL1+IER5L,0.7957773804664612,-0.1102863401174545,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ctrl+C19orf26,220.0,LYL1+IER5L,0.7957773804664612,0.3011473715305328,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ctrl+CBFA2T3,232.0,LYL1+IER5L,0.7957773804664612,0.2533777356147766,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ctrl+CDKN1A,96.0,LYL1+IER5L,0.7957773804664612,0.6082113981246948,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L0,ctrl+CDKN1B,87.0,LYL1+IER5L,0.7957773804664612,0.6227777004241943,True
