dataset	split	target	gears_condition	in_gears_train	in_gears_test	in_state_train	in_state_test	alignment_status	reason_if_not_aligned
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF19	PRPF19+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF3	PRPF3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF4	PRPF4+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF40A	PRPF40A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF6	PRPF6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRPF8	PRPF8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PRRC2A	PRRC2A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMA3	PSMA3+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMA4	PSMA4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMB2	PSMB2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMB5	PSMB5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMB6	PSMB6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMC1	PSMC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMC2	PSMC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMD13	PSMD13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PSMG3	PSMG3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PTBP1	PTBP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PTCD1	PTCD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	PUF60	PUF60+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	QARS	QARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RABGGTA	RABGGTA+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RAD21	RAD21+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RAN	RAN+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RANGAP1	RANGAP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RARS	RARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RARS2	RARS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBBP4	RBBP4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM17	RBM17+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM25	RBM25+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM39	RBM39+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM4	RBM4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM42	RBM42+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBM48	RBM48+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBMX2	RBMX2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RBX1	RBX1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RCC1	RCC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RCL1	RCL1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RFC1	RFC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RFC2	RFC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RFC3	RFC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RFC4	RFC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RFC5	RFC5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RINT1	RINT1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RIOK1	RIOK1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNASEH2C	RNASEH2C+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNF113A	RNF113A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNF20	RNF20+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNF40	RNF40+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNGTT	RNGTT+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNMT	RNMT+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RNPC3	RNPC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPA1	RPA1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPA2	RPA2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPA3	RPA3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPAP1	RPAP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL10	RPL10+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL10A	RPL10A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL11	RPL11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL12	RPL12+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL13	RPL13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL13A	RPL13A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL14	RPL14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL15	RPL15+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL17	RPL17+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL18	RPL18+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL18A	RPL18A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL23	RPL23+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL23A	RPL23A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL24	RPL24+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL26	RPL26+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL27A	RPL27A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL30	RPL30+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL31	RPL31+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL32	RPL32+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL35	RPL35+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL35A	RPL35A+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL36	RPL36+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL36A	RPL36A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL37	RPL37+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL37A	RPL37A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL39	RPL39+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL4	RPL4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL5	RPL5+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL6	RPL6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL7	RPL7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL8	RPL8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPL9	RPL9+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPLP0	RPLP0+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPLP2	RPLP2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPP14	RPP14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPP30	RPP30+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS13	RPS13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS14	RPS14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS19	RPS19+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS2	RPS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS24	RPS24+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS26	RPS26+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS27	RPS27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS27A	RPS27A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS29	RPS29+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS3	RPS3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS3A	RPS3A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS6	RPS6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPS7	RPS7+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPTOR	RPTOR+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RPUSD4	RPUSD4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RRM1	RRM1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RRN3	RRN3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RRS1	RRS1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RSL1D1	RSL1D1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RTCB	RTCB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RTF1	RTF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	RUVBL1	RUVBL1+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SAE1	SAE1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SAMM50	SAMM50+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SARS2	SARS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SART1	SART1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SART3	SART3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SBNO1	SBNO1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SCAF1	SCAF1+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SCFD1	SCFD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SDAD1	SDAD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SDC1	SDC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SDE2	SDE2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SDHC	SDHC+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SEH1L	SEH1L+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SERBP1	SERBP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SETD1A	SETD1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SETDB1	SETDB1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SF3A2	SF3A2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SF3B2	SF3B2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SF3B3	SF3B3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SF3B4	SF3B4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SF3B5	SF3B5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SFPQ	SFPQ+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SIN3A	SIN3A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SKA3	SKA3+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SLBP	SLBP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SLC39A9	SLC39A9+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SLC7A6OS	SLC7A6OS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SLU7	SLU7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMARCB1	SMARCB1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMC1A	SMC1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMC2	SMC2+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMC4	SMC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMG5	SMG5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMN2	SMN2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SMU1	SMU1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNAPC1	SNAPC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNAPC3	SNAPC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNAPC5	SNAPC5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNIP1	SNIP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP200	SNRNP200+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP25	SNRNP25+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP27	SNRNP27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP35	SNRNP35+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP48	SNRNP48+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRNP70	SNRNP70+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPB	SNRPB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPD1	SNRPD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPD3	SNRPD3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPE	SNRPE+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPF	SNRPF+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNRPG	SNRPG+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SNW1	SNW1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SON	SON+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SPC24	SPC24+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SPC25	SPC25+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SPCS3	SPCS3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRBD1	SRBD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRP68	SRP68+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRP72	SRP72+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRPRB	SRPRB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRRM1	SRRM1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRRM2	SRRM2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRRT	SRRT+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRSF10	SRSF10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRSF11	SRSF11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRSF2	SRSF2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SRSF7	SRSF7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SSU72	SSU72+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	STRAP	STRAP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SURF6	SURF6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SYF2	SYF2+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	SYMPK	SYMPK+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TADA3	TADA3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TAF1D	TAF1D+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TAF2	TAF2+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TAF6	TAF6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TAF7	TAF7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TAF8	TAF8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TANGO6	TANGO6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TARS	TARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TBCB	TBCB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TBP	TBP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TCERG1	TCERG1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TCOF1	TCOF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TEFM	TEFM+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TELO2	TELO2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TERF2	TERF2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TEX10	TEX10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TFDP1	TFDP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	THAP1	THAP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	THAP11	THAP11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	THG1L	THG1L+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	THOC3	THOC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	THOC7	THOC7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TIMM13	TIMM13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TIMM23B	TIMM23B+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TIMM44	TIMM44+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TIMM9	TIMM9+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TMSB10	TMSB10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TMX2	TMX2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TNPO3	TNPO3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TOMM22	TOMM22+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TOMM40	TOMM40+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TOP1	TOP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TPR	TPR+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TRA2B	TRA2B+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TREX2	TREX2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TRMT112	TRMT112+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TRMT5	TRMT5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TSEN2	TSEN2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TSG101	TSG101+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TSR1	TSR1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TSR2	TSR2+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TTC27	TTC27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TTI1	TTI1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TTK	TTK+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TUBGCP2	TUBGCP2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	TUT1	TUT1+ctrl	True	True	True	True	ALIGNED	
replogle_k562_rl4_source	R-L4-K2R_seed1_source	U2AF1	U2AF1+ctrl	True	False	True	False	ALIGNED	
